Review ID,Author ID,Type,Reviews Written,Playtime At Review,Recommendation,Review,Weighted Score,Upvotes,Purchased,Review Timeframe,Created At
189881127,76561198080370458,User,1,1663,Recommended,Played DnD for the first time recently and got a  hankering for it Im 35 and used to hate turnbased combat but this game is incredible Also really well written Also you get to have sex with green people,0.921199202537536621,347,True,Beta Release,1741622821
176473692,76561198206573875,Curator,18,5865,Recommended,Absolutely phenomenal experience worthy of game of the decade This game will change you as long as you are along for the ride and decide to give a fuck,0.54356849193572998,2,False,Beta Release,1728200171
189876892,76561198369547198,Curator,19,3793,Recommended,"This games combat is very unforgiving choose easy difficulty if youre new to these types of games I was new and chose normal I am now stuck in a battle with some giant demon and I cant get past it Great game tho the plot twists are crazy

Update I won the fight after like 6 hours of trying and even then I just switched to easy difficulty to be able to win barely Was a good fight tho worth it

Update 2 I am still struggling every fight on easy mode and I have come to the conclusion that it is a skill issue and I have under 10 IQ",0.52173912525177002,1,False,Recent,1741619258
190475153,76561198359505709,User,5,10548,Not Recommended,"I really liked this game when it came out as someone who played it from day one but recent decisions made by Larian regarding character writing and actual stakes in this game have become more and more frustrating as patches come out
It feels like they dont want the player to actually be challenged or faced with any party dilemmas anymore like how other choice based games like Mass Effect do so have taken every possible opportunity to remove serious consequences that used to be present when the game first dropped 
Compelling scenes with certain characters have been completely removed or made null by the ability to brute force your way to the desired result instead of being faced with consequences for your choices and it feels like characters who were originally very morally grey with depth The Emperor for example have been forcefully rewritten to be as black and white as possible while other characters are absolutely left behind in terms of content while others are given way too much attention so it makes things feel very lopsided Ex Wyll getting scraps while Astarion seems to get new content every damn patch
It has gotten to the point where I need to install mods to recover cut content that was actually really good because Larian keeps removing it even though there was nothing wrong with it to begin with 
It feels like they dont want the players to be challenged or compelled by the story at all and it has hurt the once stellar writing that actually made you think and reconsider your choices and feel the weight of your actions
The game itself is still fun to play gameplay wise but the story has just been battered to the point its a shell of its former self and it makes me sad since it used to offer so much to the table and now it feels like its trying to hold your hand at every turn while throwing out all the parts that contributed to it winning its writing award
I hope this improves at some point but I doubt it will considering the trajectory things seem to be headed in so I reccomend players look for mods like the restored Wyrmway cutscene to recover the lost content that used to make the story great if thats what they are looking for if story doesnt matter too much to you then you should still be fine",0.556166350841522217,12,True,Alpha Release,1742233207
190925393,76561198038103027,User,11,10102,Recommended,Story and Characters are amazing Combat and customization is enjoyable Graphics are beautiful I dont even like turn based combat games 1010 A must play for anyone,0.523809552192687988,1,True,Alpha Release,1742675652
188545235,76561197989011422,Curator,1,15574,Recommended,It takes a little while to adapt to the game but the gameplay and storyline are excellent  If you want to play D  D and have your PC be the DM this is an excellent way to do that,0.52173912525177002,1,False,Recent,1740277996
164292698,76561198967337962,Curator,2,19359,Recommended,"Every time I pick this game back up I play 50 hours in a week I didnt even know I had an additional 50 hours of time in a week Where am I 
Such an incredibly immersive game Never before could I enjoy a more storyrich game I am that person who skips dialogue because I just want to get to the good part But in Baldurs Gate 3 the dialogue is part of the good part I enjoy conversations side quests and feel like characters could just be real people I still have not been able to bring myself to be evil in this game I dont want to hurt the feelings of the pixels on my screen The companions are amazing the set pieces crafted are amazing 

In the past I would also never be able to imagine enjoying a game with turnbased combat But I love spending 12 hours on an encounter figuring out the best strategies my nondnd mind can come up with Overtime playing this game you can actually learn thinking out of the box more and more making a new playtrough feel new and free 

I think I like this game and it made me more of a nerdy freak 

",0.540069699287414551,2,False,Beta Release,1714825412
162615836,76561198035723800,User,7,15762,Recommended," Gameplay 
 Watch paint dry instead
 Mehh nothing special
 Good
 Very good
 So fun

 Story 
 No story
 Not great
 Some lore
 Average
 Good
 Captivating
 Itll replace your life

 Graphics 
 MSDOS
 Bad
 Decent
 Good
 Beautiful
 Masterpiece
 You forget what reality is

 Audio 
 I wish I was deaf
 Bad
 Not too bad
 Good
 Very good
 Eargasm

 Difficulty 
 Just press W
 Easy
 Moderate
 Easy to learn  Hard to master
 Significant brain usage
 Unforgiving
 Difficult
 Soulslike

 Grind 
 Nothing to grind
 Isnt necessary to progress
 Only if you care about leaderboardsranks
 Average grind level
 A bit grindy sometimes
 Too much grind
 Youll need a second life for grinding

 Game Time 
 Short
 Average
 Long
 Depends on you
 To infinity and beyond

 Bugs 
 Never heard of
 Minor bugs
 Can get annoying
 ARK Survival Evolved
 Infested and broken

 Game Size 
 Floppy Disk
 Old Fashioned
 Workable
 Big
 Will eat 10 of your 1TB hard drive
 You will want an entire hard drive to hold it
 You will need to invest in a black hole to hold all the data

 PC Requirements 
 Check if you can run paint
 Potato
 Decent
 Fast
 Rich boi
 Ask NASA if they have a spare computer

 Price 
 You could also just burn your money
 Not recommended
 If you have a spare coin
 If its on sale
 Worth the price
 Its free

 Audience 
 Everyone
 Kids
 Teens
 Adults

   10 
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10",0.923023045063018799,1020,True,Early Access,1712770833
174343085,76561198095434209,User,7,12211,Recommended,"Cheaper than a crack addiction but somehow even more allconsuming than one 
Act 3 burnout is too real otherwise 1010 
Will waste another 200 hrs of my life on it again soon",0.948061048984527588,404,True,Beta Release,1725615738
190708723,76561198395286579,Curator,20,18473,Recommended,Its peak Incredible game on all accounts Vast freedom fantastic characters great orchestra the world is breathtaking combat is always a treat,0.616006076335906982,10,False,Recent,1742478698
182701469,76561198866685295,Curator,2,23915,Recommended,世一游 每一天都在期待更新 现在回想起沉迷博得之门的时光还是觉得很幸福全成就那天特别难受 不舍得拿最后一个成就 感觉拿到了就再也回不到这个快乐的时光qaq,0.525862038135528564,2,False,Early Access,1734155164
163702497,76561198036939617,User,11,15472,Recommended,"After finishing the game i just uninstalled every other game on my PC because i couldnt bear the thought of having trash like League of Legends installed on the same machine as this masterpiece

Edit
Fixed typos",0.953868627548217773,2796,True,Beta Release,1714228777
162504729,76561199092716175,User,3,13605,Recommended,"I was in a very dark place in life when I decided to play this game to distract myself from the hell I was going through For some reason every aspect of this gamethe music story characters and the feeling of being alone against the worldresonated with me deeply This game reignited the magic of excitement I used to feel while playing video games It inspired me to move forward and regain faith in life during my lowest moments
You are not alone in this None of us are 
Thank you Larian for creating this masterpiece of a game",0.924760103225708008,884,True,Early Access,1712610820
181519704,76561197989034898,Curator,21,1601,Recommended,"This is probably the closest you can get to playing actual DD with the amount of freedom of choices and what you can actually do in the game With the addition of mods Hooray for unrestricted party size and Long Rest Camp Notifications and all sorts of quality of life stuff

Highly Recommend this game for everyone to play especially if you can get some friends together for a consistent session",0.537815093994140625,2,False,Beta Release,1733152475
175676776,76561198189025223,Curator,43,13022,Recommended,"DIFFICULTY 

 Just press a bunch of buttons
 Easy
 Significant brain usage
 Easy to learn  Hard to master
 Difficult
 Dark Souls

GRAPHICS 

 MSDOS
 Awful
 Bad
 Will do
 Good Nothing special
 Beautiful
 Masterpiece

AUDIO 

 Bad
 Not too bad
 Decent
 Good
 Beautiful
 Masterpiece

GAMEPLAY 

 Bad
 Okay
 Nothing special
 Good
 Very good
 Try not to get addicted

AUDIENCE 

 Kids
 Teens
 Adults
 Everyone

STORY 
 NoneNot important in this game
 Bad
 Average
 Good
 Lovely
 One of the best ive had the pleasure of playing

PRICE 

 Free
 Cheap
 Under priced
 Acceptable price
 Overpriced
 Complete waste of money


GRIND 

 Nothing
 Only if you care about leaderboardsranks
 Isnt necessary to progress
 A bit grindy sometimes
 Average grind level
 Too much grind
 Insanity

LENGTH 

 Very Short 0  4 hours
 Short 4  10 hours
 Average 1030 hours
 Long 3050 hours if you go for everything in the game
 Extremely long 50100 hours
 No ending

FUN 

 Id rather watch paint dry
 Hard to enjoy
 Repetitive
 Actually pretty amusing
 The kind of fun youll remember
 Ride of your life

REPLAYABILITY 

 Its a onetime experience
 Only for achievements
 If you wait a few monthsyears
 tens of times
 Definitely
 Infinitely repayable

PC REQUIREMENTS
 Check if you can run paint
 Potato
 Decent
 Fast
 Rich boi
 Ask NASA if they have a spare computer

BUGS 

 Never heard of
 Minor bugs
 Can get annoying
 Bugsgalore avoid at all costs

WORTH BUYING 

 No
 Wait for sale
 Yes

I let the vampire bite me and it all went downhill from there",0.768880844116210938,135,False,Early Access,1727182029
163403087,76561198120513504,Curator,4,6028,Recommended,"Well the game is good gameplaywise its fantastic combat is great despite being 5e DD and the attention to detail and overall polish blow pretty much every other recent release out of the water
The issue is the story  its simplythere Its okay in all aspects but thats about it and the companions areyeah are they are Its good its a really solid product one that certainly puts AAA titles to shame but its simply not that special if youve played other cRPGs let alone if youre a fan of the genre
Oh and if youre familiar with the story of Baldurs Gate 1 and 2  you might be a little disappointed a few times",0.597749650478363037,5,False,Early Access,1713818775
164051501,76561198051053779,Curator,1,13434,Recommended,"Im just here to thank Larian for this game 

As a DnD lover Ive waited for a long time to play a quality game based on DnD rules that doesnt smother you with tons of text but fully engages you in the game world

I played Original Sin 12 and the combat component didnt surprise me much  Larian has always made it good and here they also adapted the rules and features of DnD perfectly If youre not a fan of fighting you can just lower the difficulty dont spend a lot of time on it and just enjoy the story If you are the game surely will provide you with a challenge

But the most important thing is how the story is presented Many turnbased RPGs are very difficult to play for a long time There may be a good plot characters mechanics but they dont immerse you Here every dialog is voiced scenes are staged at the level of movies In some scenes you involuntarily say to yourself wow how good it is 

Its also really nice that you can play characters with a lot of completely different personalities you can act as a member of a certain class you can be a jester or a villain  whatever you want

Anyway if it so happens that you still havent played it you should buy it immediately",0.839239954948425293,129,False,Early Access,1714649705
168027592,76561198166066842,User,4,16615,Recommended,"BG3 is one of those genre defining games that comes along every console cycle With a rich story infinite replay ability and a game play system that encourages experimentation there is always something new to discover The map size across the first act is enormous and while the maps do tend to shrink in subsequent acts they do not lack for content My only complaint if you can call it that is that Larian isnt making a follow up or releasing any DLC CRPGs may not be for everyone but this is a great starting point to anyone curious about CRPGs or even DND 5e rules 

 Graphics 
 You forget what reality is
 Beautiful
 Good
 Decent
 Bad
 Dont look too long at it
 MSDOS

 Gameplay 
 Very good
 Good
 Its just gameplay
 Mehh
 Watch paint dry instead
 Just dont

 Audio 
 Eargasm
 Very good
 Good
 Not too bad
 Bad
 Im now deaf

 Audience 
 Kids
 Teens
 Adults
 Grandma

 PC Requirements 
 Check if you can run paint
 Potato
 Decent
 Fast
 Rich boi
 Ask NASA if they have a spare computer

 Game Size 
 Floppy Disk
 Old Fashioned
 Workable
 Big
 Will eat 10 of your 1TB hard drive
 You will want an entire hard drive to hold it
 You will need to invest in a black hole to hold all the data

 Difficulty 
 Just press W
 Easy
 Easy to learn  Hard to master
 Significant brain usage
 Difficult
 Dark Souls

 Grind 
 Nothing to grind
 Only if u care about leaderboardsranks
 Isnt necessary to progress
 Average grind level
 Too much grind
 Youll need a second life for grinding

 Story 
 No Story
 Some lore
 Average
 Good
 Lovely
 Itll replace your life

 Game Time 
 Long enough for a cup of coffee
 Short
 Average
 Long
 To infinity and beyond

 Price 
 Its free
 Worth the price
 If its on sale
 If u have some spare money left
 Not recommended
 You could also just burn your money

 Bugs 
 Never heard of
 Minor bugs
 Can get annoying
 ARK Survival Evolved
 The game itself is a big terrarium for bugs

   10 
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10",0.935499668121337891,750,True,Early Access,1719165616
191642315,76561198060515817,Curator,4,9712,Recommended,Great DD  Great Story  Graphics,0.5,0,False,Recent,1743423326
191533134,76561198205250988,User,25,14537,Recommended,Şuan ne oynamaya çalışırsam çalışayım şu oyundan aldığım keyfi alamayacak olmak üzüyor,0.523809552192687988,1,True,Alpha Release,1743310321
189881127,76561198080370458,User,1,1663,Recommended,Played DnD for the first time recently and got a  hankering for it Im 35 and used to hate turnbased combat but this game is incredible Also really well written Also you get to have sex with green people,0.921199202537536621,347,True,Early Access,1741622821
174611332,76561199753929466,User,2,10327,Recommended,"Just finished my first playthrough with 172 hours As someone who has never played turnbased or anything DDrelated here is my review

I saw this game a year ago and was hesitant to try it due to the turnbased combat and having absolutely no prior experience with DD I gave in recently due to wanting a new game to play and oh boy was I wrong This is truly a masterpiece the level of depth in this game is insane It has completely changed my perspective on this style of game and DD as a whole

At first the abundance of options during character creation truly overwhelmed me resulting in me spending 6 hours on it alone But Im glad its there because it just makes it that much more replayable This level of choice continues throughout the game ensuring your experience is what you want it to be

Most of these longer story games end up tiring me out so I just rush through to the end to not feel like Ive wasted the time I spent on it already BG3 is an exception to that despite being the longest game out of all of them I truly enjoyed the whole journey

Before I even finished the game I already couldnt wait to do another playthrough with mods and different choices Now that I have finished the game I can confidently say that the feeling hasnt changed and Ill be doing another playthrough in the future probably an evil one",0.863706111907958984,90,True,Beta Release,1725901667
168935392,76561198026712240,Curator,9,246,Recommended,"Baldurs Gate 3 is nothing short of an RPG masterpiece
Save often

Graphics 10

Baldurs Gate 3 more than holds its own with AAA games graphically with extremely impressive facial animations that ultimately put it head and shoulders over any RPG not called Cyberpunk

Gameplay 90

Combat exploration and dialogue are the foundation of the genre and Baldurs Gate 3 does each expertly

Sound 10

While he writing IS fantastic its the phenomenal voiceacting that brings the game to life and the soundtrack is just as great and varied with epic exploration themes haunting atmospheric tracks and even a Disney villianesque lyrical boss fight song

Fun Factor 10

It may be cheesy to say but Baldurs Gate 3 genuinely made me feel excited invested and entranced in a way that no other game has in recent memory and I happily place it next to the others among my favorite games of all time

Final Verdict 10


",0.525988399982452393,2,False,Beta Release,1720058172
177157547,76561197980079886,User,14,16541,Recommended,"Simply put one of if not THE best game Ive ever played

Staggering depth and level of detail Brilliant writing Simply exceptional Voice actingMoCap Fun game play and really rewarding combat 
Think you should be able to do something Chances are not only can you but not only did Larian consider it first but they ensured that the narrator had a brilliantly sarcastic line ready as a reward

Ive sunk nearly 300 hours into this and im already planning my next run

",0.825085937976837158,130,True,Early Access,1729090255
185571799,76561198863841379,User,3,31639,Recommended,"I started playing this game a year and a few months after it was launched and immediately got into character creation which took me over an hour not to mention building my Dream Guardian Since purchasing it at full price I was weary to buy a game for 60 bucks but it has been the best 60 bucks Ive spent in a LONG time 

The whole game itself doesnt hold your hand during the game but it does help you build up your skills and learn how to play as you go which is great for those who havent played CRPG turn based game before I have basically played this nonstop since October to pass time and as you can see with my 527 hours on record I absolutely LOVE this game The options for responses and endings are endless Im thoroughly blown away with the voice acting and yes the mod options There are many people who hate playing with mods but to me it adds a lot to the game and enhances my game play experience making me want to play it more I have done numerous campaigns and as of January 2025 Im doing my 2nd durge campaign trying to play a somewhat evil character which is hard as Ive cried from being evil to pixels haha 

Overall I think this game may be the best game Ive ever played and I love how Larian and the VAs show their active participation in the community along with Larian giving us FREE updates and gives modders the toolkit This company couldve charged 100 or more for this game with the amount of work and thought put into it along with the again FREE updates but they didnt They have shown they care more for the players experience and making a game that out beats other new games and certain ahem developers AHEM Bethesda by giving us a game that is completed at release from what Ive been told by other gamers who played this at release I recommend this game to anyone who wants a rich fulfilling game that doesnt have any extra catches outside the initial price",0.803736507892608643,79,True,Beta Release,1736855900
191594593,76561198056215921,Curator,4,17334,Recommended,Best RPG story music combat world design This is best game ever made I can say this with confidence having over 20 years of experience in play a video games Thanks people who worked on it,0.5,0,False,Recent,1743364352
171358465,76561198051897145,Curator,9,5198,Not Recommended,"I want to like it but there is just something or several somethings that really keeps me from enjoying it

First I am not a big fan of 5e as a CRPG Its too simple for a deep crunch It always leaves me wanting more crunch to bite into or leaves me wanting it to go a ton faster I think some of Larians changes to the game help it but it still leaves me just wanting more and not in a good way I dont get excited about leveling up because of the lack of choices many classes have 

Second The companions I think when I got to act 3 I basically enjoyed 2 of them When I first played this in EA everyone was saying oh this is only half of the companions we will get this is all the evil ones they will have a bunch of other ones added in the end etc and in the end that was kinda a lie Basically outside of the main 5 the rest that are there feel even more flat and not fleshed out than the main 5 And I can barely stand the main 5 One of the biggest things I enjoyed about DOS2 and other CRPGS is the companions they add life to the game These companions suck away the life from the game for me 

Three Act 3 Yea this felt like a huge letdown When I first got to around the time the game came out it was unplayable on my comp Now its better but still kinda a huge letdown It feels so unfinished Its the same thing with DOS2 the game is so frontloaded and goes out on what feels like a whimper The big bads of the area feel like they barely thought them out and I was just left dissapointed

Four The vibes I dunno how to describe this but the game is very nouveau dnd Its kinda goofy non serious while still trying to be serious It has the same vibes I got while playing a bunch of dnd5e games kinda goofy superhero character driven while not really caring about the world story etc Its just really hard to describe how I feel but the vibes are just something I never clicked with

I feel like there is more like how some choices end up being nonchoices and not mattering spoiler illithid powers use spoiler and just other random things that kinda just picked at me


I dunno overall I really did want to like it but typically I would go back to a crpg to play a second or third time I love playing games but this games just really makes me not want to play it again I just get bored and uninspired while playing it which I feel like isnt a good thing",0.548510074615478516,59,False,Beta Release,1722694544
171506861,76561198032540115,User,55,35640,Recommended,"bTL DRb this is one of the best games ever created and deserves every single award it won and more

My first playthrough of Baldurs Gate III took over 250 hours to complete just by walking around interacting with party members NPCs trying to complete every quest testing different builds Yet the game never felt like it was padding

Its no wonder a lot of AAA devs complained that this game overdelivers because it does in all aspects You can truly see the passion and dedication of Swen and his team with this title because its just so freaking massive yet by the end of final Act youre still left craving for more wanting to explore more of this beautifully crafted world and characters

hrhr

h1Strengthsh1

 This game provides a fantastic almost accurate experience of 5th Edition Dungeons  Dragons The devs had to adapt a lot of the rules to fit the game format but if youve played DnD before then this will be easy to grasp

 I think the best part of this game is how much freedom you have to tackle on challenges and fights For example I play a lot of Stealth Strategy games like Commandos Desperados and Shadow Tactics so I really enjoy setting up my party members to dispatch bosses with few actions as possible striking with one character after the other while hiding There is a lot of player expression you dont see in any other game

 The character writing of this game reminds me a lot of BioWares which is poetic considering that Baldurs Gate I  II were made by them Nearly all character arcs feel satisfying Ive been craving for a game like this since the Mass Effect Trilogy Also if youve played the original Baldurs Gate games prepare for some nice surprises

 The replay value of Baldurs Gate III is absolutely gargantuan because there are different routes quest outcomes and small details that carry changes through the rest of the game Not to mention different classes to experience Youll often find yourself tempted to start fresh new save files to restart your journey with different classes and take different choices and I dont blame you

 The fact this game has on top of all that FULLY FUNCTIONAL ONLINE MULTIPLAYER WITH UP TO FOUR PEOPLE is the cherry on top Being able to play this game with friends and struggling to align the schedules is ridiculously fun and further adds replay value

 The modding community is very active and Patch 7 September 3rd 2024 even added an official mod manager and support ingame

h1Weaknessesh1

 Even on the lowest settings performance can sometimes tank a bit in large populated areas You may see a significant drops in FPS and some occasional CPU heavy fluctuations But overall this game is very well optimized

 I feel this game couldve done a better job with some of the tutorials For instance you can fail or even downright miss quests if you long rest too much depending on which part of the game you are

 The game rewards murder hoboing a bit too much You still get experience for milestones discovering new locations completing quests without killing etc but if you want to maximize experience gained its easier to just slaughter everything

 Online multiplayer can be very unstable if the other players are on the GoG version of the game Lets hope theyll fix that once crossplay arrives in Patch 8

 The final Act feels a bit lackluster in some aspects not to mention the gauntlet of fights leading to the final battle being a bit disappointing No spoilers but I was expecting something more way more flashy and bombastic

hrhr

Baldurs Gate III winning Game of the Year in 2023 is a testament that gamers just want fun complete experiences that respect their time and dont try to exploit their wallets with lootboxes season passes and cashgrab microtransactions Crazy huh

Its a shame we wont get an expansion or DLC for this game but I frankly cant wait to see what Larian is cooking whether its Divinity Original Sin 3 or a brand new IP Im sure theyll apply everything they learned with Baldurs Gate III and blow our minds once again",0.908775031566619873,364,True,Early Access,1722888384
168935392,76561198026712240,Curator,9,246,Recommended,"Baldurs Gate 3 is nothing short of an RPG masterpiece
Save often

Graphics 10

Baldurs Gate 3 more than holds its own with AAA games graphically with extremely impressive facial animations that ultimately put it head and shoulders over any RPG not called Cyberpunk

Gameplay 90

Combat exploration and dialogue are the foundation of the genre and Baldurs Gate 3 does each expertly

Sound 10

While he writing IS fantastic its the phenomenal voiceacting that brings the game to life and the soundtrack is just as great and varied with epic exploration themes haunting atmospheric tracks and even a Disney villianesque lyrical boss fight song

Fun Factor 10

It may be cheesy to say but Baldurs Gate 3 genuinely made me feel excited invested and entranced in a way that no other game has in recent memory and I happily place it next to the others among my favorite games of all time

Final Verdict 10


",0.525988399982452393,2,False,Early Access,1720058172
175363759,76561198096348831,User,7,7047,Recommended,"I bought this game after completing one full playthrough through my brothers account because its definitely worth every penny Started my second playthrough and still thoroughly enjoying it

Not gonna say anything about the contents of the game as many have already said what needs to be said What I have to admit about BG3 and Larian is that they brought people who would normally not play turnbased or strategic games or video games in general together and thats an achievement all and in of itself",0.829782187938690186,84,True,Early Access,1726828801
178398435,76561198090602628,Curator,38,18952,Recommended,"there is no words for how amazing this game is this is unequivocally the current GOAT
No other game even comes close to the depth width and care put into this game with a last of its kind AAA dev which has sense moved on from the series for good reason
In a modern landscape where companies buy out studios just to lay off the people who put them on the map in favor of contract hires they can cycle out and pay the bare minimum this studio stands above the wreckage of modern AAA games and stands tall with broad shoulders proud to be the best and humble enough to continue support and even release the dev tools so the game can be loved and cherished for many many years to come
In short this is the current greatest game of all time and is more than worth your money I highly recommend buying the deluxe edition simply to support the devs not to say the additional rewards arent worth it either but if thats not enough to convince you go ahead and pirate it you will come to love the game and want to support the devs anyway",0.751597166061401367,78,False,Early Access,1730744850
191144136,76561198039758186,User,9,3360,Recommended,I accidentally had this in my cart after talking with friends about it and bought it Best accident of the 2020s for me then my son after This game is incredible from start to oh fuck i hit a wall time to restart the game,0.523809552192687988,1,True,Alpha Release,1742904502
190224538,76561198005926072,User,9,6306,Recommended,Great game worth every penny I played through with my friends We never did complete the final boss though The third act had too many sidequests We only care about killing first and then asking questions Not really a critique though,0.558618664741516113,6,True,Alpha Release,1742012612
191599938,76561198244268044,Curator,11,16428,Recommended,If you play as Gale you get a winged cat in your camp and she mothers you Tara is best girl,0.5,0,False,Recent,1743368765
188124834,76561199378648643,User,1,15311,Recommended,I finally finished my first playthrough after 250 hours of gameplay  It is the longest time I have dedicated on a game and I was satisfied each and every time I play the game I loved playing Baldurs Gate Dark Alliance when I was a kid and I never thought I would ever feel the same with another game This game brought me back to those times Hours spent knowing the lore talking to all characters be it origin or NPC exploring every nooks and crannies looting even the most irrelevant resources It really is a world of its own and Im so happy to have been in it This will most likely not be my last gameplay because theres still so much to discover I have so much appreciation to the creators of this game They really did an amazing job with this game This will hold a special place in my memories,0.685111761093139648,25,True,Alpha Release,1739803802
181987247,76561198452879450,Curator,5,13130,Recommended,"I would have never imagined myself falling so head over heels for a game like this one This is not at all my normal cup of tea but this game genuinely blew me away My first playthrough I was so attached to the characters that finishing the game actually brought me to tears So then I decided to play it again this time as Dark Urge and it felt like a completely different game with so much new content that I was truly at the edge of my seat at every encounter Playing this game with friends adds another fun dynamic which makes this game even more exciting

It is absolutely beautiful amazing not to mention SEXY characters and incredible interpersonal development plus endless possibilities making replayability so effortless and rewarding I have never played a game over and over again let alone immediately after finishing it and while playing continuously thinking about how Id go about changing it up on my next play through The only thing that I always do on every play through is talk to EVERY cat I possibly can especially His Majesty and Steelclaw plus dont forget to find and chat with Malta  

Get lost in the role play and forget about real life for a whileI promise you will not be disappointed 

Thank you Larian for breaking me out of my gaming bubble",0.525862038135528564,2,False,Early Access,1733435587
189410789,76561198119704104,User,42,9636,Recommended,You know its a genuinely fucking good game when after 105 Hours of gameplay you are still like Fucking hell I wanna do another run,0.831344544887542725,127,True,Beta Release,1741150882
186891380,76561198139196060,Curator,15,15391,Recommended,"Its been so long since I truly fell in love with a game like I fell for Baldurs Gate 3
My friends and I had the best time playing our characters together and this time will truly become a core memory of mine because of how many feelings we shared going through all the character stories and the main plot together 
Im still baffelled how much it actually felt like running a DnD campaign together seeing our characters go through this great story and winning in the end  
This game is a true gem 3

PS Karlach my beloved 3 Thank you Larian for creating her and making her the cutest badass 3",0.553072631359100342,4,False,Recent,1738403190
187101556,76561197996499034,User,5,6572,Not Recommended,I wanted to like this game  It looks good  It was just more like work than having fun  I had no desire to continue to the second act,0.540420114994049072,60,True,Alpha Release,1738616846
174018405,76561198800043197,User,5,18391,Recommended,"Best Game I have ever played 

I knew about DD before playing this but I didnt enjoy it because of my lack of imagination but this game did a tremendous job at getting me to like the world of DD more even with my lack of imagination I now see why so many people love DD and Im even considering to learn more about it outside of this game 

If you enjoy story driven games you must give this game a chance thats the only reason I did and I dont regret it 

Looking forward the update for the mods to go for another campaign",0.774948596954345703,77,True,Beta Release,1725223295
190759061,76561198393854309,User,1,79823,Recommended,I had over 200 hours just from Early Access but I still come back to this game for run after run and keep learning new things each time Love this game,0.523809552192687988,1,True,Alpha Release,1742513156
168607057,76561197998573198,Curator,18,42133,Recommended,"A loveable masterpiece 

Its pretty good",0.541284441947937012,3,False,Early Access,1719758165
169943195,76561198133580236,User,6,8033,Recommended,"
 Graphics 
 You forget what reality is
 Beautiful
 Good
 Decent
 Bad
 Dont look too long at it
 MSDOS

 Gameplay 
 Very good
 Good
 Its just gameplay
 Mehh
 Watch paint dry instead
 Just dont

 Audio 
 Eargasm
 Very good
 Good
 Not too bad
 Bad
 Im now deaf

 Audience 
 Kids
 Teens
 Adults
 Grandma

 PC Requirements 
 Check if you can run paint
 Potato
 Decent
 Fast
 Rich boi
 Ask NASA if they have a spare computer

 Game Size 
 Floppy Disk
 Old Fashioned
 Workable
 Big
 Will eat 10 of your 1TB hard drive
 You will want an entire hard drive to hold it
 You will need to invest in a black hole to hold all the data

 Difficulty 
 Just press W
 Easy
 Easy to learn  Hard to master
 Significant brain usage
 Difficult
 Dark Souls

 Grind 
 Nothing to grind
 Only if u care about leaderboardsranks
 Isnt necessary to progress
 Average grind level
 Too much grind
 Youll need a second life for grinding

 Story 
 No Story
 Some lore
 Average
 Good
 Lovely
 Itll replace your life

 Game Time 
 Long enough for a cup of coffee
 Short
 Average
 Long
 To infinity and beyond

 Price 
 Its free
 Worth the price
 If its on sale
 If u have some spare money left
 Not recommended
 You could also just burn your money

 Bugs 
 Never heard of
 Minor bugs
 Can get annoying
 ARK Survival Evolved
 The game itself is a big terrarium for bugs

   10 
 1
 2
 3
 4
 5
 6
 7
 8
 9
 10

 Author 
 httpsvojtastruhargithubiosteamreviewtemplate 
",0.894211292266845703,454,True,Beta Release,1721066770
